episode,reward,steps,mastery
1311,4.150409144991135,47,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1312,4.092076595360413,42,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1313,4.06122324585449,44,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1314,4.223925929710094,38,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1315,4.110343955099234,47,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1316,4.229370693369129,87,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1317,4.169464821658039,64,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1318,4.115354756475426,38,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1319,4.1034039191203195,60,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1320,4.096097026302596,44,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1321,4.176992759350105,53,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1322,4.245489579372224,52,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1323,4.336643520455982,60,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1324,4.28328464573026,209,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1325,4.4321446747751905,71,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1326,4.346140684268903,138,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1327,4.103429723228328,154,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1328,4.292026983042888,58,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1329,4.347546465229243,55,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1330,4.228274449083256,114,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1331,4.396809482132085,67,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1332,4.3290192261396445,90,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1333,4.419900709728244,99,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1334,4.2622600876668,71,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1335,4.109017344750464,40,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1336,4.1719902324563005,209,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1337,4.27601654286409,88,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1338,4.2102993784516,52,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1339,4.215293888235465,67,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1340,4.206757667672354,54,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1341,4.243770320445765,67,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1342,4.338734497209953,63,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1343,4.227665208617691,61,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1344,4.066732677583059,47,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1345,4.278430771490093,175,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1346,4.2835896460921505,49,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1347,4.271568918682169,88,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1348,4.203728730988223,62,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1349,4.172521357703954,58,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1350,4.25147811655188,80,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1351,4.3365425341529775,62,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1352,4.115472285624128,43,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1353,4.247617928392719,63,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1354,4.160796919249696,118,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1355,4.182468680269085,91,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1356,4.22094479307998,68,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1357,4.146121408126783,193,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1358,4.158134778181557,84,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1359,4.227255217335187,59,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1360,4.331751043838449,66,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1361,4.30823447277362,46,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1362,4.163423514792521,64,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1363,4.308499844238395,54,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1364,4.23524423870258,42,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1365,4.045369113609195,36,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1366,4.074073921528179,123,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1367,4.362229626643239,85,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1368,4.213119583866501,61,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1369,4.34592634345172,82,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1370,4.198300095605373,52,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1371,4.364641854498768,86,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1372,4.301783386681928,115,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1373,4.310936071374454,77,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1374,4.176616550472682,65,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1375,4.221370315812237,83,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1376,4.181869134506269,92,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1377,4.113459669030272,92,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1378,4.286810104490724,61,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1379,4.138204916950781,55,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1380,4.282917297100357,49,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1381,4.340193789843761,77,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1382,4.245241045870353,65,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1383,4.191007091276697,72,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1384,4.056278931337874,40,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1385,4.211932135664393,84,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1386,4.29572526000411,73,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1387,4.252729049616028,57,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1388,4.219800555848633,43,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1389,4.2422946218168365,43,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1390,4.290087944977859,48,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1391,4.278972218558192,47,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1392,4.299904462939594,58,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1393,4.344755954330322,50,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1394,4.314612565566494,71,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1395,4.255111864139327,34,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1396,4.3105693692137725,59,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1397,4.284343726630323,57,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1398,4.272334120552114,59,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1399,4.200530212791637,50,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1400,4.062255236296915,74,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1401,4.176722292369232,67,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1402,4.141341306094546,65,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1403,4.331758899474517,45,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1404,4.2860451895510785,49,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1405,4.370924058894161,43,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1406,4.254104877403006,48,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1407,4.1883901912719015,44,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1408,4.279453385155648,46,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1409,4.089113130969054,39,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1410,4.271293160789355,40,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1411,4.375330184501945,50,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1412,4.101853390852921,45,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1413,4.293169757339638,44,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1414,4.149569998483639,42,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1415,4.242762569070328,48,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1416,4.253281955079001,52,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1417,4.309884967932885,45,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1418,4.120041520078667,89,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1419,4.4171835140092295,72,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1420,4.385259511228651,59,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1421,4.346567204780877,40,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1422,4.283565735993034,36,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1423,4.364952408988029,45,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1424,4.300011360959616,55,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1425,4.245342182321474,39,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1426,4.356024590495508,52,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1427,4.343140596362355,98,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1428,4.187484327424317,38,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1429,4.150913050226518,57,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1430,4.315850226361363,63,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1431,4.214944108237978,52,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1432,4.107185463626229,52,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1433,4.252431096299552,55,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1434,4.212287340452895,46,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1435,4.231931619695388,53,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1436,4.175745129435382,49,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1437,4.138563196304313,47,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1438,4.2957415547920395,55,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1439,4.318157981574768,68,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1440,4.375423829909415,58,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1441,4.112268114123435,32,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1442,4.386921656670165,80,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1443,4.112664371661959,47,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1444,4.149892276090395,48,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1445,4.234628837212222,53,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1446,4.214837991440436,68,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1447,4.261162771478121,41,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1448,4.091087757062633,47,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1449,4.126583059015684,53,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1450,4.385187956030132,70,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1451,4.337382706147037,66,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1452,4.45672649248736,97,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1453,4.3301455806024025,43,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1454,4.378201973052637,51,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1455,4.346392558224034,53,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1456,4.109241191588808,108,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1457,4.286599694052711,51,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1458,4.358213462668937,49,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1459,4.295456962194294,41,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1460,1.3173987114729244,300,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1461,4.292865413648542,53,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1462,1.1126569050946276,300,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1463,4.2742189348238755,83,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1464,4.366192027693614,53,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1465,4.156835433763627,46,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1466,4.226399847993162,56,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1467,4.109354251377226,50,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1468,4.28221702840383,71,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1469,4.067776333203073,86,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1470,4.356945784110576,95,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1471,4.356206246254442,43,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1472,3.987907141892356,176,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1473,4.230130457162159,287,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1474,4.358574980821868,84,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1475,4.277436607354321,40,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1476,4.2808080016911845,94,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1477,4.325580429196998,45,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1478,4.3539998434018345,52,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1479,4.245258896671294,54,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1480,4.3231397969415415,50,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1481,4.276813441529521,46,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1482,4.357471352547873,53,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1483,4.1440930089185715,51,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1484,4.377240845188498,54,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1485,4.368168101541232,50,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1486,4.287954272520437,58,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1487,4.417845086398302,65,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1488,4.196048700952088,63,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1489,4.384860836077133,64,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1490,4.174655656586402,66,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1491,4.329403628013097,47,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1492,4.335498228739016,54,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1493,4.249925875500776,56,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1494,4.263411470597203,69,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1495,4.239346765971277,83,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1496,4.200929770548828,47,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1497,4.23492015809752,50,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1498,4.085007319925353,72,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1499,4.199181641597534,77,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1500,4.252339187220787,47,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1501,4.253876348421909,43,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1502,4.143847585971526,108,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1503,4.14967850826506,49,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1504,4.077825955010486,37,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1505,4.102467375773995,183,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1506,4.251071846403647,70,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1507,4.272855033352971,43,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1508,4.125228726105707,78,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1509,4.287040539721784,101,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1510,4.056846837959893,159,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1511,4.245798863901291,37,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1512,4.2070492254788405,59,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1513,4.183715565985768,197,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1514,4.373930546024349,110,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1515,4.232091055870114,62,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1516,4.152149309190281,45,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1517,4.0841934423966455,47,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1518,3.964907934724761,52,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1519,4.288674585998525,47,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1520,4.224391105643008,45,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1521,4.084133780222328,88,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1522,1.042470483210491,300,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1523,4.122515638030018,73,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1524,4.179804172832519,38,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1525,4.266968926601113,58,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1526,4.1488005372913905,97,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1527,4.269662321185752,52,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1528,4.1403844490414485,65,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1529,4.068970510101645,79,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1530,3.9871056728647094,62,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1531,4.116417341471243,68,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1532,4.145753107982455,56,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1533,0.9822821244117224,300,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1534,4.003637763555162,51,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1535,4.075044095807243,50,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1536,4.158014610313694,46,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1537,4.263326545897872,58,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1538,4.227065388445044,68,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1539,4.156858602412104,38,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1540,4.0911426618578846,49,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1541,4.117990812240168,106,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1542,4.200009815033991,66,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1543,4.266869587972178,56,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1544,4.029891711246455,78,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1545,3.3529871230362915,127,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1546,4.313056399091147,78,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1547,3.8852134970045884,42,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1548,4.2464849978146955,60,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1549,4.186803963733837,74,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1550,3.458599258260801,200,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1551,4.194071223711944,47,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1552,4.160872384125833,67,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1553,4.328281448734924,45,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1554,4.2199141264136415,51,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1555,4.03527798850555,34,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1556,4.187607005587779,80,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1557,4.221311366518785,61,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1558,4.10953879407607,73,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1559,4.276791896461509,60,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1560,4.274205085280119,40,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1561,3.8866251752246175,62,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1562,4.151778980612289,63,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1563,4.251222196617164,47,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1564,4.21026914101094,46,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1565,4.084579984750599,54,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1566,4.22258404596796,74,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1567,4.298687165079173,54,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1568,4.2123331378898,55,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1569,4.3369906665640885,48,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1570,4.297564160358161,45,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1571,4.212198820860067,48,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1572,4.367998437784263,73,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1573,4.288949038489955,74,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1574,4.1754383804393,83,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1575,4.238517219477217,51,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1576,4.287055376265198,54,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1577,4.187382388583501,113,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1578,4.180845822137781,44,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1579,4.220220477003022,62,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1580,0.8902931795644691,300,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1581,4.10526749099372,65,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1582,4.419082621845883,80,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1583,4.253554817393888,226,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1584,0.831019108358305,300,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1585,4.250400580637506,90,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1586,4.193676121940371,69,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1587,4.233777055056999,84,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1588,1.0510722293052823,300,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1589,4.175378089142033,84,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1590,4.359950479771942,51,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1591,4.260338825825602,95,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1592,4.336846209364012,54,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1593,4.371053741010837,67,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1594,4.24887452715775,115,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1595,4.3835334215837065,99,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1596,4.340662702161353,91,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1597,4.171027576827328,100,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1598,4.289845277744462,83,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1599,4.3791093030769845,84,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1600,4.1070465398952365,160,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1601,3.272906620596768,252,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1602,4.109361492437893,49,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1603,4.154551281209569,68,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1604,0.15134003151906653,300,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1605,4.233137405989692,41,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1606,4.2796939693391325,45,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1607,0.9361800898598774,300,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1608,4.293887791736052,54,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1609,4.364462802361231,47,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1610,4.324642889539246,49,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1611,4.257956876931712,47,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1612,4.332612557483662,60,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1613,4.3187203836088885,66,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1614,4.3374779694480825,51,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1615,4.366698177563376,56,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1616,4.258604598126841,86,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1617,4.175632276246324,122,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1618,4.350022937756148,65,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1619,4.403450210875599,93,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1620,4.114312038832577,46,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1621,4.376313997525722,86,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1622,4.06933458839776,43,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1623,4.330879551715043,62,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1624,4.3452003407175654,124,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1625,4.355349085835042,83,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1626,4.32091450287262,82,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1627,4.283406989306968,106,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1628,4.264901002268016,56,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1629,4.150230050001119,76,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1630,4.074456223798916,48,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1631,4.171612915582955,49,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1632,3.854859774482611,101,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1633,3.8663380992336895,137,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1634,4.216979311057367,65,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
